DR_NO,Date Rptd,DATE OCC,DATE OCC,month,day,year,weeknum,dayofweek,month_text,week_text,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210808627,4/26/2021 0:00,4/26/2021 0:00,44312,4,26,2021,18,2,April,Monday,1300,8,West LA,859,2,624,BATTERY - SIMPLE ASSAULT,0444 0400,44,F,H,510,NURSING/CONVALESCENT/RETIREMENT HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1400 S  ROBERTSON                    BL,,34.0544,-118.3838
210812462,8/5/2021 0:00,7/30/2021 0:00,44407,7,30,2021,31,6,July,Friday,450,8,West LA,832,1,320,"BURGLARY, ATTEMPTED",1601 1822 1309 1420,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,320,,,,11600    DARLINGTON                   AV,,34.0507,-118.4667
210812126,7/27/2021 0:00,7/27/2021 0:00,44404,7,27,2021,31,3,July,Tuesday,951,8,West LA,803,2,624,BATTERY - SIMPLE ASSAULT,1202 0416 0400 1822,72,M,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2500    BANYAN                       DR,,34.0814,-118.5073
210807640,4/1/2021 0:00,4/1/2021 0:00,44287,4,1,2021,14,5,April,Thursday,230,8,West LA,859,2,624,BATTERY - SIMPLE ASSAULT,1822 0416,62,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,PICKFORD                     ST,ROBERTSON                    BL,34.0506,-118.3844
210808102,4/13/2021 0:00,4/13/2021 0:00,44299,4,13,2021,16,3,April,Tuesday,640,8,West LA,859,1,310,BURGLARY,1309 0375 1420 1822 1609 0344,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,1400 S  LA CIENEGA                   BL,,34.0495,-118.3805
210811186,7/2/2021 0:00,7/1/2021 0:00,44378,7,1,2021,27,5,July,Thursday,2200,8,West LA,813,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,48,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,440,,,,11900 W  SUNSET                       BL,,34.0738,-118.4768
210809626,5/21/2021 0:00,5/21/2021 0:00,44337,5,21,2021,21,6,May,Friday,1925,8,West LA,895,2,354,THEFT OF IDENTITY,0100 0922 0929 0930,41,M,W,710,OTHER PREMISE,,,IC,Invest Cont,354,,,,3400    MANNING                      AV,,34.0303,-118.4046
210808775,4/29/2021 0:00,4/29/2021 0:00,44315,4,29,2021,18,5,April,Thursday,346,8,West LA,849,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,26,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,745,,,,800 S  BEDFORD                      ST,,34.0609,-118.3803
210812019,7/24/2021 0:00,7/24/2021 0:00,44401,7,24,2021,30,7,July,Saturday,1045,8,West LA,835,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,27,F,W,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,740,,,,WESTWOOD                     BL,SANTA MONICA                 BL,34.0497,-118.4368
210811300,7/5/2021 0:00,7/3/2021 0:00,44380,7,3,2021,27,7,July,Saturday,1540,8,West LA,898,2,901,VIOLATION OF RESTRAINING ORDER,1501,56,M,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,901,,,,2800 S  BEDFORD                      ST,,34.0346,-118.3857
210807748,4/3/2021 0:00,4/2/2021 0:00,44288,4,2,2021,14,6,April,Friday,2100,8,West LA,886,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416,37,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,9700 W  PICO                         BL,,34.0475,-118.4032
210811293,7/5/2021 0:00,6/30/2021 0:00,44377,6,30,2021,27,4,June,Wednesday,1540,8,West LA,814,1,310,BURGLARY,0344 1609 1822 0321 0352 0389 0906,43,F,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,100 S  LAYTON                       DR,,34.0685,-118.4692
210806690,3/7/2021 0:00,3/4/2021 0:00,44259,3,4,2021,10,5,March,Thursday,2200,8,West LA,857,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0346,46,M,W,101,STREET,,,IC,Invest Cont,420,,,,CARDIFF                      AV,ALCOTT                       ST,34.0543,-118.3921
210811857,7/20/2021 0:00,7/20/2021 0:00,44397,7,20,2021,30,3,July,Tuesday,320,8,West LA,835,1,330,BURGLARY FROM VEHICLE,1822 1309 0202 0216 1609 1420 1607 0344,30,M,O,707,GARAGE/CARPORT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,330,,,,1900    SELBY                        AV,,34.0487,-118.4319
210807034,3/16/2021 0:00,3/15/2021 0:00,44270,3,15,2021,12,2,March,Monday,830,8,West LA,841,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1200    AMHERST                      AV,,34.043,-118.4678
210809720,5/27/2021 0:00,5/27/2021 0:00,44343,5,27,2021,22,5,May,Thursday,1600,8,West LA,827,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,11700    SAN VICENTE                  BL,,34.0536,-118.4662
210805637,2/10/2021 0:00,2/9/2021 0:00,44236,2,9,2021,7,3,February,Tuesday,1100,8,West LA,859,1,330,BURGLARY FROM VEHICLE,0344 1822 0321,30,M,W,707,GARAGE/CARPORT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,1400 S  WOOSTER                      ST,,34.0544,-118.3826
210807546,3/27/2021 0:00,3/27/2021 0:00,44282,3,27,2021,13,7,March,Saturday,1200,8,West LA,822,1,330,BURGLARY FROM VEHICLE,1609 0344 0346,47,F,A,721,HIGH SCHOOL,,,IC,Invest Cont,330,,,,BOWDOIN                      ST,TEMESCAL CANYON              RD,34.0465,-118.5308
210808392,4/19/2021 0:00,4/19/2021 0:00,44305,4,19,2021,17,2,April,Monday,122,8,West LA,857,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,9400 W  PICO                         BL,,34.0553,-118.394
210811247,7/5/2021 0:00,7/5/2021 0:00,44382,7,5,2021,28,2,July,Monday,925,8,West LA,893,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0443 0431 1810,21,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",512,MACE/PEPPER SPRAY,AO,Adult Other,230,,,,11200    RICHLAND                     AV,,34.0324,-118.4337
210810482,6/16/2021 0:00,6/11/2021 0:00,44358,6,11,2021,24,6,June,Friday,1920,8,West LA,897,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1606 0344 0385 1822,30,M,W,101,STREET,,,IC,Invest Cont,331,,,,9100    NATIONAL                     BL,,34.0313,-118.3921
210809883,5/31/2021 0:00,5/31/2021 0:00,44347,5,31,2021,23,2,May,Monday,5,8,West LA,893,2,624,BATTERY - SIMPLE ASSAULT,0416 0400 1402,49,M,B,108,PARKING LOT,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,624,998,,,11200    EXPOSITION                   BL,,34.0348,-118.4365
210809227,5/11/2021 0:00,3/28/2021 0:00,44283,3,28,2021,14,1,March,Sunday,1350,8,West LA,855,2,354,THEFT OF IDENTITY,0100 0922,45,F,W,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,1600    MALCOLM                      AV,,34.052,-118.4371
210804159,1/6/2021 0:00,1/3/2021 0:00,44199,1,3,2021,2,1,January,Sunday,1800,8,West LA,882,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11300    LA GRANGE                    AV,,34.0404,-118.4447
210804605,1/17/2021 0:00,1/16/2021 0:00,44212,1,16,2021,3,7,January,Saturday,1530,8,West LA,885,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,27,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,2500    MOTOR                        AV,,34.0405,-118.4139
210808063,4/12/2021 0:00,4/12/2021 0:00,44298,4,12,2021,16,2,April,Monday,1700,8,West LA,812,1,310,BURGLARY,1609 0344 0352 1822 0202 0216 1309 1420 0389 0906,75,M,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,998,,,900    TEAKWOOD                     RD,,34.0744,-118.4931
210811625,7/13/2021 0:00,5/25/2021 0:00,44341,5,25,2021,22,3,May,Tuesday,1005,8,West LA,832,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0352 0394 0344 1822,34,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,440,,,,11800    DARLINGTON                   AV,,34.05,-118.4674
210808076,4/10/2021 0:00,3/3/2021 0:00,44258,3,3,2021,10,4,March,Wednesday,1505,8,West LA,824,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,18,M,H,118,CONSTRUCTION SITE,,,IC,Invest Cont,341,,,,1300    ALLENFORD                    AV,,34.0505,-118.4944
210805481,2/6/2021 0:00,2/5/2021 0:00,44232,2,5,2021,6,6,February,Friday,1900,8,West LA,832,1,330,BURGLARY FROM VEHICLE,0321 1822 0344,23,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,11800    DOROTHY                      ST,,34.0507,-118.4683
210808894,5/2/2021 0:00,5/2/2021 0:00,44318,5,2,2021,19,1,May,Sunday,1400,8,West LA,811,1,330,BURGLARY FROM VEHICLE,0352 0344,29,M,C,108,PARKING LOT,,,IC,Invest Cont,330,,,,LOS LIONES                   DR,TRAMONTO                     DR,34.0423,-118.5552
210808364,4/19/2021 0:00,4/19/2021 0:00,44305,4,19,2021,17,2,April,Monday,310,8,West LA,829,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400,23,F,A,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,10300    WILSHIRE                     BL,,34.0679,-118.4262
210809317,5/14/2021 0:00,5/14/2021 0:00,44330,5,14,2021,20,6,May,Friday,1630,8,West LA,848,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822 1300 1307 1609,47,M,W,108,PARKING LOT,,,IC,Invest Cont,745,,,,PICO                         BL,MOTOR                        AV,34.05,-118.4106
210804626,1/20/2021 0:00,1/20/2021 0:00,44216,1,20,2021,4,4,January,Wednesday,1,8,West LA,889,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,54,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,1900 S  BEDFORD                      ST,,34.0416,-118.3836
210804604,1/17/2021 0:00,1/16/2021 0:00,44212,1,16,2021,3,7,January,Saturday,313,8,West LA,822,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,43,F,W,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,745,,,,SUNSET                       BL,WILDOMAR                     ST,34.0489,-118.5352
210808777,4/29/2021 0:00,4/29/2021 0:00,44315,4,29,2021,18,5,April,Thursday,1700,8,West LA,806,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0429 1300 1814 0417,27,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,800    STRADELLA                    RD,,34.0844,-118.4524
210806222,2/24/2021 0:00,2/24/2021 0:00,44251,2,24,2021,9,4,February,Wednesday,1500,8,West LA,857,2,860,BATTERY WITH SEXUAL CONTACT,0500 0522 1822,44,F,W,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,9600 W  PICO                         BL,,34.0551,-118.3984
210806430,3/2/2021 0:00,3/1/2021 0:00,44256,3,1,2021,10,2,March,Monday,2200,8,West LA,836,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10500    SANTA MONICA                 BL,,34.0548,-118.4276
210808475,4/22/2021 0:00,4/22/2021 0:00,44308,4,22,2021,17,5,April,Thursday,1635,8,West LA,817,2,860,BATTERY WITH SEXUAL CONTACT,0448 0500,53,M,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,860,,,,1000    WESTWOOD                     BL,,34.0608,-118.4454
210806812,3/10/2021 0:00,3/4/2021 0:00,44259,3,4,2021,10,5,March,Thursday,800,8,West LA,855,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,1600    MALCOLM                      AV,,34.052,-118.4371
210807537,3/28/2021 0:00,3/27/2021 0:00,44282,3,27,2021,13,7,March,Saturday,2245,8,West LA,853,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,30,M,O,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,1500    CORINTH                      AV,,34.0466,-118.4499
210804491,1/16/2021 0:00,1/8/2021 0:00,44204,1,8,2021,2,6,January,Friday,1556,8,West LA,895,2,940,EXTORTION,0337 1912 1822,26,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,10100    BRIDLEVALE                   DR,,34.0378,-118.403
210811407,7/8/2021 0:00,7/7/2021 0:00,44384,7,7,2021,28,4,July,Wednesday,800,8,West LA,841,2,354,THEFT OF IDENTITY,0930 1822 0100,35,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1200    ARMACOST                     AV,,34.0423,-118.4656
210809779,5/28/2021 0:00,5/27/2021 0:00,44343,5,27,2021,22,5,May,Thursday,1202,8,West LA,833,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,51,M,W,108,PARKING LOT,,,IC,Invest Cont,745,,,,1200    WESTWOOD                     BL,,34.0581,-118.4434
210805979,2/19/2021 0:00,2/19/2021 0:00,44246,2,19,2021,8,6,February,Friday,1038,8,West LA,807,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,38,F,B,104,DRIVEWAY,,,IC,Invest Cont,740,,,,2900 N  BEVERLY GLEN                 BL,,34.1263,-118.4452
210811457,7/9/2021 0:00,7/9/2021 0:00,44386,7,9,2021,28,6,July,Friday,1129,8,West LA,832,1,310,BURGLARY,0321 1403 1607 0344 0352 1822,53,F,W,102,SIDEWALK,,,AA,Adult Arrest,310,,,,11700    DARLINGTON                   AV,,34.0525,-118.4643
210806980,3/15/2021 0:00,3/4/2021 0:00,44259,3,4,2021,10,5,March,Thursday,900,8,West LA,824,2,354,THEFT OF IDENTITY,377,38,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,200    OCEAN                        AV,,34.0283,-118.5165
210804118,1/4/2021 0:00,1/4/2021 0:00,44200,1,4,2021,2,2,January,Monday,1210,8,West LA,885,1,330,BURGLARY FROM VEHICLE,0930 0344 1822,42,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,SANTA MONICA,AVENUE OF THE STARS,34.0405,-118.4139
210810184,6/6/2021 0:00,6/6/2021 0:00,44353,6,6,2021,24,1,June,Sunday,1603,8,West LA,807,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,48,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,CRATER                       LN,N  BEVERLY GLEN                 BL,34.1003,-118.4434
210812035,7/24/2021 0:00,7/22/2021 0:00,44399,7,22,2021,30,5,July,Thursday,1230,8,West LA,833,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10900    ROCHESTER                    AV,,34.0561,-118.4428
210809996,5/31/2021 0:00,5/31/2021 0:00,44347,5,31,2021,23,2,May,Monday,2000,8,West LA,839,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1309 1606 0344 1822 0380 1304 0110,23,F,W,101,STREET,,,IC,Invest Cont,420,,,,CENTURY PARK,SANTA MONICA,34.0632,-118.416
210811753,7/17/2021 0:00,7/17/2021 0:00,44394,7,17,2021,29,7,July,Saturday,1630,8,West LA,881,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1414 0603 1420 1402 0342 0416 0400 0913 1810,24,M,W,501,SINGLE FAMILY DWELLING,304,CLUB/BAT,AA,Adult Arrest,230,998,,,1800 S  BARRINGTON                   AV,,34.0386,-118.4516
210804780,1/23/2021 0:00,1/23/2021 0:00,44219,1,23,2021,4,7,January,Saturday,930,8,West LA,884,2,624,BATTERY - SIMPLE ASSAULT,0444 0400 2004,37,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,MIDVALE,PICO,34.0397,-118.4295
210807102,3/17/2021 0:00,3/7/2021 0:00,44262,3,7,2021,11,1,March,Sunday,1400,8,West LA,822,2,354,THEFT OF IDENTITY,930,38,M,W,101,STREET,,,IC,Invest Cont,354,,,,17300 W  SUNSET                       BL,,34.0422,-118.554
210805706,2/11/2021 0:00,1/31/2021 0:00,44227,1,31,2021,6,1,January,Sunday,800,8,West LA,847,2,354,THEFT OF IDENTITY,1822 0100 0929 0928,57,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10300    TENNESSEE                    AV,,34.0469,-118.4217
210809994,5/29/2021 0:00,5/29/2021 0:00,44345,5,29,2021,22,7,May,Saturday,1915,8,West LA,881,2,624,BATTERY - SIMPLE ASSAULT,0400 0444,53,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1900    BARRY                        AV,,34.0376,-118.4493
210806174,2/23/2021 0:00,2/11/2021 0:00,44238,2,11,2021,7,5,February,Thursday,2000,8,West LA,898,2,354,THEFT OF IDENTITY,0100 0929 0930,51,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2600 S  HALM                         AV,,34.0354,-118.384
210804645,1/21/2021 0:00,1/18/2021 0:00,44214,1,18,2021,4,2,January,Monday,1000,8,West LA,835,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2000    GLENDON                      AV,,34.0458,-118.432
210811599,7/13/2021 0:00,7/13/2021 0:00,44390,7,13,2021,29,3,July,Tuesday,810,8,West LA,852,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0400 0913,59,M,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,740,,,,1600    BARRY                        AV,,34.0432,-118.4541
210807287,3/22/2021 0:00,3/18/2021 0:00,44273,3,18,2021,12,5,March,Thursday,1800,8,West LA,884,1,310,BURGLARY,0344 1822 0352,59,F,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,11200 W  PICO                         BL,,34.036,-118.4371
210807082,3/17/2021 0:00,3/15/2021 0:00,44270,3,15,2021,12,2,March,Monday,1100,8,West LA,848,2,354,THEFT OF IDENTITY,100,32,F,W,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,354,,,,CENTURY,HILL,34.0536,-118.4115
210805315,2/3/2021 0:00,2/2/2021 0:00,44229,2,2,2021,6,3,February,Tuesday,1900,8,West LA,834,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10500    EASTBORNE                    AV,,34.0554,-118.4292
210805046,1/27/2021 0:00,1/27/2021 0:00,44223,1,27,2021,5,4,January,Wednesday,1500,8,West LA,812,2,354,THEFT OF IDENTITY,0100 1202 0930,60,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,300 N  SKYEWIAY                     RD,,34.0635,-118.4819
210804256,1/8/2021 0:00,1/8/2021 0:00,44204,1,8,2021,2,6,January,Friday,1730,8,West LA,832,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,0,X,X,101,STREET,,,AO,Adult Other,745,,,,11600    GOSHEN                       AV,,34.0513,-118.4605
210812075,7/26/2021 0:00,7/26/2021 0:00,44403,7,26,2021,31,2,July,Monday,1,8,West LA,857,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100 S  ELM                          DR,,34.0558,-118.3949
210811584,7/13/2021 0:00,7/8/2021 0:00,44385,7,8,2021,28,5,July,Thursday,610,8,West LA,881,1,480,BIKE - STOLEN,0344 1602 0397 1822 1420,35,M,O,717,HEALTH SPA/GYM,,,IC,Invest Cont,480,,,,1900 S  BUNDY                        DR,,34.035,-118.4567
210811187,7/3/2021 0:00,7/2/2021 0:00,44379,7,2,2021,27,6,July,Friday,2130,8,West LA,881,1,330,BURGLARY FROM VEHICLE,1300 1601 0344 1822,58,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,MISSOURI                     AV,WESTGATE                     AV,34.0368,-118.4545
210808806,4/30/2021 0:00,4/29/2021 0:00,44315,4,29,2021,18,5,April,Thursday,1900,8,West LA,859,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,28,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,HOLT                         AV,18TH                         ST,34.0477,-118.3794
210809308,5/14/2021 0:00,5/14/2021 0:00,44330,5,14,2021,20,6,May,Friday,2115,8,West LA,853,2,624,BATTERY - SIMPLE ASSAULT,0562 0400,79,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11500    NEBRASKA                     AV,,34.042,-118.4494
210805668,2/11/2021 0:00,2/11/2021 0:00,44238,2,11,2021,7,5,February,Thursday,910,8,West LA,813,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1606 0202 1202 1822 1309 1420 0377,61,F,W,503,HOTEL,,,IC,Invest Cont,331,,,,11400 W  SUNSET                       BL,,34.0738,-118.4768
210807309,3/23/2021 0:00,3/22/2021 0:00,44277,3,22,2021,13,2,March,Monday,2230,8,West LA,842,1,310,BURGLARY,1608 0314 1606 0321 1822,27,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1200    BARRY                        AV,,34.0492,-118.4593
210809488,5/20/2021 0:00,5/17/2021 0:00,44333,5,17,2021,21,2,May,Monday,1700,8,West LA,816,1,330,BURGLARY FROM VEHICLE,1300 1606 0344 0321 1402 1822 0907,49,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,998,,,500    VETERAN                      AV,,34.0668,-118.4547
210806758,3/9/2021 0:00,3/8/2021 0:00,44263,3,8,2021,11,2,March,Monday,1645,8,West LA,832,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,11800    GOSHEN                       AV,,34.0478,-118.4648
210808699,4/27/2021 0:00,4/18/2021 0:00,44304,4,18,2021,17,1,April,Sunday,1800,8,West LA,821,1,330,BURGLARY FROM VEHICLE,1307 0344,54,F,H,101,STREET,,,IC,Invest Cont,330,,,,PACIFIC COAST                HY,TEMESCAL CANYON              RD,34.0358,-118.5357
210808803,4/30/2021 0:00,2/10/2021 0:00,44237,2,10,2021,7,4,February,Wednesday,2009,8,West LA,836,2,354,THEFT OF IDENTITY,0100 0922,40,F,O,602,BANK,,,IC,Invest Cont,354,,,,1800    MANNING                      AV,,34.0521,-118.4308
210804852,1/25/2021 0:00,1/22/2021 0:00,44218,1,22,2021,4,6,January,Friday,1630,8,West LA,882,1,310,BURGLARY,1822 0321 0344,40,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,11500 W  OLYMPIC                      BL,,34.0362,-118.4445
210809764,5/28/2021 0:00,5/19/2021 0:00,44335,5,19,2021,21,4,May,Wednesday,900,8,West LA,811,1,310,BURGLARY,0397 0344 1822 1267,58,M,O,118,CONSTRUCTION SITE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,16700    MARQUEZ                      AV,,34.0477,-118.5454
210808143,4/14/2021 0:00,4/13/2021 0:00,44299,4,13,2021,16,3,April,Tuesday,1730,8,West LA,834,1,330,BURGLARY FROM VEHICLE,1202 0358 0385 0344,60,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,10500    WILKINS                      AV,,34.0582,-118.43
210811202,7/4/2021 0:00,7/3/2021 0:00,44380,7,3,2021,27,7,July,Saturday,700,8,West LA,895,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3400    CLUB                         DR,,34.0308,-118.4027
210806243,2/25/2021 0:00,2/24/2021 0:00,44251,2,24,2021,9,4,February,Wednesday,1755,8,West LA,889,2,662,"BUNCO, GRAND THEFT",701,26,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,662,,,,1800 S  LA CIENEGA                   BL,,34.0425,-118.3818
210811493,7/7/2021 0:00,7/6/2021 0:00,44383,7,6,2021,28,3,July,Tuesday,2359,8,West LA,857,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1202 0344 0385 1822,69,M,W,101,STREET,,,IC,Invest Cont,331,,,,1600 S  CANFIELD                     AV,,34.05,-118.3896
210807029,3/15/2021 0:00,3/13/2021 0:00,44268,3,13,2021,11,7,March,Saturday,1000,8,West LA,855,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0346,36,M,O,108,PARKING LOT,,,IC,Invest Cont,440,,,,1500    GREENFIELD                   AV,,34.0507,-118.443
220810530,6/8/2022 0:00,7/1/2021 0:00,44378,7,1,2021,27,5,July,Thursday,5,8,West LA,895,2,763,STALKING,0347 1501,0,F,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,763,,,,3300    MANNING                      CT,,34.0309,-118.4057
210810341,6/11/2021 0:00,6/10/2021 0:00,44357,6,10,2021,24,5,June,Thursday,1700,8,West LA,832,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 1822 1402,48,M,A,104,DRIVEWAY,,,IC,Invest Cont,420,998,,,11700    DOROTHY                      ST,,34.0529,-118.4656
210806316,2/26/2021 0:00,2/25/2021 0:00,44252,2,25,2021,9,5,February,Thursday,1005,8,West LA,829,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,42,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,10400    WILKINS                      AV,,34.0591,-118.4288
